# HPA intermediate_plot_from_stefan_per_slack
0.03585049580472921, 5.812075004274528e-13
0.08924485125858128, 4.705561620318108e-13
0.10450038138825324, 7.702366927512411e-13
0.11060259344012202, 9.854408769969275e-13
0.18230358504958044, 5.915269314736389e-13
0.21434019832189177, 4.623471159020799e-13
0.2356979405034325, 6.020295856493247e-13
0.2829900839054156, 9.265715919321875e-13
0.3073989321128907, 5.229634506781933e-13
0.3455377574370708, 8.410866975720433e-13
0.37604881769641496, 6.809590861343549e-13
0.38215102974828374, 8.410866975720433e-13
0.4736842105263157, 6.235976337719988e-13
0.49504195270785645, 5.812075004274528e-13
0.5774218154080855, 8.945247405626308e-13
0.6018306636155608, 1.0388683361999647e-12
0.6201372997711672, 1.3291282198624943e-12
0.6201372997711672, 9.347611128553621e-13
0.6414950419527079, 1.1344283469351552e-12
0.6536994660564452, 1.5033844839647898e-12
0.6628527841342484, 9.854408769969275e-13
0.6628527841342484, 6.690794743014142e-13
0.675057208237986, 6.809590861343549e-13
0.6842105263157892, 6.574071071916486e-13
0.784897025171625, 7.839123669884854e-13
0.8581235697940504, 1.4771573222030568e-12
0.8794813119755911, 8.712191010302706e-13
0.9038901601830662, 1.2171674183701418e-12
0.9405034324942794, 1.1146377770047683e-12
0.9496567505720825, 1.2387784182906476e-12
