# Here we have digitized Fig. 5.4 of Stefans Diss.
# For each threshold we will give the histogram points.
# Threshold: 4.00
# nSpots, rel counts
5.06896551724138, 0.019184652278160907
7.086206896551722, 0.062350119904060364
9.103448275862064, 0.27338129496401575
10.965517241379304, 0.522781774580326
13.13793103448275, 0.7817745803357254
14.99999999999999, 0.853717026378892
17.017241379310335, 0.7482014388489144
19.034482758620676, 0.45563549160670425
21.051724137931018, 0.27338129496401575
23.06896551724136, 0.11510791366904938
24.931034482758598, 0.04796163069542736
27.103448275862043, 0.019184652278160907
