# HPA intermediate_plot_from_stefan_per_slack
1.0862975132868884, 5.008027652554278
1.0866024393801716, 2.0965121196295757
1.0868802609318295, 0.948294188335199
1.0875104415246144, 0.15681699151701767
1.0878018153470845, 0.06823878776737867
1.0881067414403678, 0.028566824208762553
1.0884116675336506, 0.011958938194451025
1.0887098174915273, 0.005104192483437355
1.0890147435848105, 0.0021367696316514314
1.0893196696780933, 0.0008945165123696574
1.089611043500564, 0.00038924814110711197
1.0899159695938467, 0.00016295106616636201
1.09022089568713, 0.0000682162537481388
1.0905190456450067, 0.00002911536826831882
1.0908239717382895, 0.000012188575358779387
1.0911288978315727, 0.000005102506961531292
1.0914202716540433, 0.0000022203518015566556
1.0917251977473261, 9.295065412489643e-7
1.0920165715697967, 4.044740240396416e-7
1.092328273798486, 1.6608007479156734e-7
1.0926331998917689, 6.95261515682562e-8
1.0929381259850521, 2.9105753703198428e-8
1.0931956191304908, 1.3951980191489074e-8
