# We once have digitized stefans E-2 sensitivity
# but we do not have a reference here. Better look again
-0.2547528517110269, 2.730363517979502e-12
-0.2243346007604563, 2.1492328234513714e-12
-0.20722433460076073, 2.1965054413228973e-12
-0.20152091254752835, 2.319286129556378e-12
-0.15209125475285257, 1.4686866046810675e-12
-0.1368821292775666, 1.6553797483076781e-12
-0.13307984790874539, 9.92773997497136e-13
-0.11977186311787102, 8.525280191776028e-13
-0.10076045627376429, 6.355498291362327e-13
0.03612167300380209, 6.019044567806693e-13
0.08745247148288948, 4.635981906189207e-13
0.10266159695817478, 7.730168779978124e-13
0.11026615969581743, 1.0036327005771812e-12
0.18250950570342184, 5.889504258708122e-13
0.21482889733840227, 4.635981906189226e-13
0.23384030418250945, 6.019044567806693e-13
0.2775665399239544, 9.300449458481432e-13
0.28707224334600756, 9.505013891188262e-13
0.30418250950570336, 5.225288047542942e-13
0.3460076045627376, 8.433041780030926e-13
0.37452471482889704, 6.85836307390148e-13
0.3840304182509504, 8.433041780030926e-13
0.47338403041825106, 6.286735616698628e-13
0.49429657794676785, 5.825783359621041e-13
0.5779467680608363, 9.001827961536661e-13
0.5988593155893533, 1.0597339564139377e-12
0.6178707224334601, 1.3317093495683109e-12
0.6178707224334601, 9.505013891188262e-13
0.6387832699619773, 1.1560912813835789e-12
0.6539923954372622, 1.5174079748634992e-12
0.6615969581749042, 9.92773997497136e-13
0.6634980988593155, 6.784159704290452e-13
0.6806083650190113, 6.784159704290452e-13
0.7851711026615971, 7.986604981889133e-13
0.8555133079847907, 1.50099053186781e-12
0.876425855513308, 8.808092965317099e-13
0.9011406844106462, 1.2340665556158651e-12
0.9068441064638781, 2.3702990890370567e-12
0.9391634980988588, 1.1312101860121312e-12
0.9467680608365017, 1.2750047743578872e-12
